Date,Fut,Tag,Value,month,year
1/9/2026,March 26,Sales,19751,1,2026
1/9/2026,March 26,S Change,1089,1,2026
1/9/2026,March 26,Purchase,34206,1,2026
1/9/2026,March 26,P Change,2096,1,2026
1/9/2026,March 26,OI,170678,1,2026
1/9/2026,March 26,OI Change,-4377,1,2026
1/9/2026,May 26,Sales,9057,1,2026
1/9/2026,May 26,S Change,380,1,2026
1/9/2026,May 26,Purchase,4086,1,2026
1/9/2026,May 26,P Change,606,1,2026
1/9/2026,May 26,OI,58335,1,2026
1/9/2026,May 26,OI Change,6675,1,2026
1/9/2026,July 26,Sales,9465,1,2026
1/9/2026,July 26,S Change,609,1,2026
1/9/2026,July 26,Purchase,3275,1,2026
1/9/2026,July 26,P Change,210,1,2026
1/9/2026,July 26,OI,49484,1,2026
1/9/2026,July 26,OI Change,9597,1,2026
1/9/2026,October 26,Sales,0,1,2026
1/9/2026,October 26,S Change,0,1,2026
1/9/2026,October 26,Purchase,0,1,2026
1/9/2026,October 26,P Change,0,1,2026
1/9/2026,October 26,OI,25,1,2026
1/9/2026,October 26,OI Change,-1,1,2026
1/9/2026,December 26,Sales,7103,1,2026
1/9/2026,December 26,S Change,769,1,2026
1/9/2026,December 26,Purchase,46357,1,2026
1/9/2026,December 26,P Change,-66,1,2026
1/9/2026,December 26,OI,39037,1,2026
1/9/2026,December 26,OI Change,2713,1,2026
1/9/2026,March 27,Sales,2000,1,2026
1/9/2026,March 27,S Change,-6,1,2026
1/9/2026,March 27,Purchase,298,1,2026
1/9/2026,March 27,P Change,50,1,2026
1/9/2026,March 27,OI,1763,1,2026
1/9/2026,March 27,OI Change,512,1,2026
1/9/2026,May 27,Sales,627,1,2026
1/9/2026,May 27,S Change,62,1,2026
1/9/2026,May 27,Purchase,0,1,2026
1/9/2026,May 27,P Change,-50,1,2026
1/9/2026,May 27,OI,162,1,2026
1/9/2026,May 27,OI Change,50,1,2026
1/9/2026,July 27,Sales,887,1,2026
1/9/2026,July 27,S Change,1,1,2026
1/9/2026,July 27,Purchase,0,1,2026
1/9/2026,July 27,P Change,0,1,2026
1/9/2026,July 27,OI,221,1,2026
1/9/2026,July 27,OI Change,45,1,2026
1/9/2026,December 27,Sales,265,1,2026
1/9/2026,December 27,S Change,0,1,2026
1/9/2026,December 27,Purchase,1997,1,2026
1/9/2026,December 27,P Change,0,1,2026
1/9/2026,December 27,OI,950,1,2026
1/9/2026,December 27,OI Change,482,1,2026
1/9/2026,March 28,Sales,0,1,2026
1/9/2026,March 28,S Change,0,1,2026
1/9/2026,March 28,Purchase,0,1,2026
1/9/2026,March 28,P Change,0,1,2026
1/9/2026,March 28,OI,26,1,2026
1/9/2026,March 28,OI Change,25,1,2026
1/9/2026,May 28,Sales,0,1,2026
1/9/2026,May 28,S Change,0,1,2026
1/9/2026,May 28,Purchase,0,1,2026
1/9/2026,May 28,P Change,0,1,2026
1/9/2026,May 28,OI,2,1,2026
1/9/2026,May 28,OI Change,0,1,2026
1/9/2026,July 28,Sales,0,1,2026
1/9/2026,July 28,S Change,0,1,2026
1/9/2026,July 28,Purchase,0,1,2026
1/9/2026,July 28,P Change,0,1,2026
1/9/2026,July 28,OI,1,1,2026
1/9/2026,July 28,OI Change,0,1,2026
1/9/2026,December 28,Sales,0,1,2026
1/9/2026,December 28,S Change,0,1,2026
1/9/2026,December 28,Purchase,503,1,2026
1/9/2026,December 28,P Change,0,1,2026
1/9/2026,December 28,OI,0,1,2026
1/9/2026,December 28,OI Change,0,1,2026
1/9/2026,December 29,Sales,0,1,2026
1/9/2026,December 29,S Change,0,1,2026
1/9/2026,December 29,Purchase,445,1,2026
1/9/2026,December 29,P Change,0,1,2026
1/9/2026,December 29,OI,0,1,2026
1/9/2026,December 29,OI Change,0,1,2026
1/9/2026,Totals,Sales,49155,1,2026
1/9/2026,Totals,S Change,2904,1,2026
1/9/2026,Totals,Purchase,91167,1,2026
1/9/2026,Totals,P Change,2846,1,2026
1/9/2026,Totals,OI,320684,1,2026
1/9/2026,Totals,OI Change,15721,1,2026
2/13/2026,March 26,Sales,5015,2,2026
2/13/2026,March 26,S Change,-1090,2,2026
2/13/2026,March 26,Purchase,13138,2,2026
2/13/2026,March 26,P Change,-14834,2,2026
2/13/2026,March 26,OI,41054,2,2026
2/13/2026,March 26,OI Change,-94083,2,2026
2/13/2026,May 26,Sales,15581,2,2026
2/13/2026,May 26,S Change,2909,2,2026
2/13/2026,May 26,Purchase,15980,2,2026
2/13/2026,May 26,P Change,9613,2,2026
2/13/2026,May 26,OI,165426,2,2026
2/13/2026,May 26,OI Change,47400,2,2026
2/13/2026,July 26,Sales,12703,2,2026
2/13/2026,July 26,S Change,972,2,2026
2/13/2026,July 26,Purchase,4989,2,2026
2/13/2026,July 26,P Change,-65,2,2026
2/13/2026,July 26,OI,75326,2,2026
2/13/2026,July 26,OI Change,8660,2,2026
2/13/2026,October 26,Sales,0,2,2026
2/13/2026,October 26,S Change,0,2,2026
2/13/2026,October 26,Purchase,0,2,2026
2/13/2026,October 26,P Change,0,2,2026
2/13/2026,October 26,OI,46,2,2026
2/13/2026,October 26,OI Change,29,2,2026
2/13/2026,December 26,Sales,9682,2,2026
2/13/2026,December 26,S Change,-169,2,2026
2/13/2026,December 26,Purchase,51604,2,2026
2/13/2026,December 26,P Change,104,2,2026
2/13/2026,December 26,OI,55283,2,2026
2/13/2026,December 26,OI Change,5501,2,2026
2/13/2026,March 27,Sales,3208,2,2026
2/13/2026,March 27,S Change,179,2,2026
2/13/2026,March 27,Purchase,1513,2,2026
2/13/2026,March 27,P Change,73,2,2026
2/13/2026,March 27,OI,4246,2,2026
2/13/2026,March 27,OI Change,755,2,2026
2/13/2026,May 27,Sales,1088,2,2026
2/13/2026,May 27,S Change,50,2,2026
2/13/2026,May 27,Purchase,50,2,2026
2/13/2026,May 27,P Change,0,2,2026
2/13/2026,May 27,OI,907,2,2026
2/13/2026,May 27,OI Change,24,2,2026
2/13/2026,July 27,Sales,1061,2,2026
2/13/2026,July 27,S Change,80,2,2026
2/13/2026,July 27,Purchase,0,2,2026
2/13/2026,July 27,P Change,0,2,2026
2/13/2026,July 27,OI,565,2,2026
2/13/2026,July 27,OI Change,-13,2,2026
2/13/2026,October 27,Sales,0,2,2026
2/13/2026,October 27,S Change,0,2,2026
2/13/2026,October 27,Purchase,0,2,2026
2/13/2026,October 27,P Change,0,2,2026
2/13/2026,October 27,OI,1,2,2026
2/13/2026,October 27,OI Change,0,2,2026
2/13/2026,December 27,Sales,265,2,2026
2/13/2026,December 27,S Change,0,2,2026
2/13/2026,December 27,Purchase,8361,2,2026
2/13/2026,December 27,P Change,662,2,2026
2/13/2026,December 27,OI,1710,2,2026
2/13/2026,December 27,OI Change,114,2,2026
2/13/2026,March 28,Sales,40,2,2026
2/13/2026,March 28,S Change,0,2,2026
2/13/2026,March 28,Purchase,0,2,2026
2/13/2026,March 28,P Change,0,2,2026
2/13/2026,March 28,OI,77,2,2026
2/13/2026,March 28,OI Change,0,2,2026
2/13/2026,May 28,Sales,0,2,2026
2/13/2026,May 28,S Change,0,2,2026
2/13/2026,May 28,Purchase,0,2,2026
2/13/2026,May 28,P Change,0,2,2026
2/13/2026,May 28,OI,3,2,2026
2/13/2026,May 28,OI Change,0,2,2026
2/13/2026,July 28,Sales,0,2,2026
2/13/2026,July 28,S Change,0,2,2026
2/13/2026,July 28,Purchase,0,2,2026
2/13/2026,July 28,P Change,0,2,2026
2/13/2026,July 28,OI,2,2,2026
2/13/2026,July 28,OI Change,0,2,2026
2/13/2026,December 28,Sales,0,2,2026
2/13/2026,December 28,S Change,0,2,2026
2/13/2026,December 28,Purchase,944,2,2026
2/13/2026,December 28,P Change,0,2,2026
2/13/2026,December 28,OI,0,2,2026
2/13/2026,December 28,OI Change,0,2,2026
2/13/2026,December 29,Sales,0,2,2026
2/13/2026,December 29,S Change,0,2,2026
2/13/2026,December 29,Purchase,445,2,2026
2/13/2026,December 29,P Change,0,2,2026
2/13/2026,December 29,OI,0,2,2026
2/13/2026,December 29,OI Change,0,2,2026
2/13/2026,Totals,Sales,48643,2,2026
2/13/2026,Totals,S Change,2931,2,2026
2/13/2026,Totals,Purchase,97024,2,2026
2/13/2026,Totals,P Change,-4447,2,2026
2/13/2026,Totals,OI,344646,2,2026
2/13/2026,Totals,OI Change,-31613,2,2026
2/20/2026,March 26,Sales,65,2,2026
2/20/2026,March 26,S Change,-4950,2,2026
2/20/2026,March 26,Purchase,669,2,2026
2/20/2026,March 26,P Change,-12469,2,2026
2/20/2026,March 26,OI,742,2,2026
2/20/2026,March 26,OI Change,-40312,2,2026
2/20/2026,May 26,Sales,19252,2,2026
2/20/2026,May 26,S Change,3671,2,2026
2/20/2026,May 26,Purchase,20755,2,2026
2/20/2026,May 26,P Change,4775,2,2026
2/20/2026,May 26,OI,177200,2,2026
2/20/2026,May 26,OI Change,11774,2,2026
2/20/2026,July 26,Sales,13155,2,2026
2/20/2026,July 26,S Change,452,2,2026
2/20/2026,July 26,Purchase,5017,2,2026
2/20/2026,July 26,P Change,28,2,2026
2/20/2026,July 26,OI,76850,2,2026
2/20/2026,July 26,OI Change,1524,2,2026
2/20/2026,October 26,Sales,0,2,2026
2/20/2026,October 26,S Change,0,2,2026
2/20/2026,October 26,Purchase,0,2,2026
2/20/2026,October 26,P Change,0,2,2026
2/20/2026,October 26,OI,47,2,2026
2/20/2026,October 26,OI Change,1,2,2026
2/20/2026,December 26,Sales,10388,2,2026
2/20/2026,December 26,S Change,706,2,2026
2/20/2026,December 26,Purchase,51265,2,2026
2/20/2026,December 26,P Change,-339,2,2026
2/20/2026,December 26,OI,58524,2,2026
2/20/2026,December 26,OI Change,3241,2,2026
2/20/2026,March 27,Sales,3208,2,2026
2/20/2026,March 27,S Change,0,2,2026
2/20/2026,March 27,Purchase,819,2,2026
2/20/2026,March 27,P Change,-694,2,2026
2/20/2026,March 27,OI,5676,2,2026
2/20/2026,March 27,OI Change,1430,2,2026
2/20/2026,May 27,Sales,1088,2,2026
2/20/2026,May 27,S Change,0,2,2026
2/20/2026,May 27,Purchase,0,2,2026
2/20/2026,May 27,P Change,-50,2,2026
2/20/2026,May 27,OI,1722,2,2026
2/20/2026,May 27,OI Change,815,2,2026
2/20/2026,July 27,Sales,1061,2,2026
2/20/2026,July 27,S Change,0,2,2026
2/20/2026,July 27,Purchase,0,2,2026
2/20/2026,July 27,P Change,0,2,2026
2/20/2026,July 27,OI,640,2,2026
2/20/2026,July 27,OI Change,75,2,2026
2/20/2026,October 27,Sales,0,2,2026
2/20/2026,October 27,S Change,0,2,2026
2/20/2026,October 27,Purchase,0,2,2026
2/20/2026,October 27,P Change,0,2,2026
2/20/2026,October 27,OI,1,2,2026
2/20/2026,October 27,OI Change,0,2,2026
2/20/2026,December 27,Sales,265,2,2026
2/20/2026,December 27,S Change,0,2,2026
2/20/2026,December 27,Purchase,8582,2,2026
2/20/2026,December 27,P Change,221,2,2026
2/20/2026,December 27,OI,2067,2,2026
2/20/2026,December 27,OI Change,357,2,2026
2/20/2026,March 28,Sales,40,2,2026
2/20/2026,March 28,S Change,0,2,2026
2/20/2026,March 28,Purchase,0,2,2026
2/20/2026,March 28,P Change,0,2,2026
2/20/2026,March 28,OI,77,2,2026
2/20/2026,March 28,OI Change,0,2,2026
2/20/2026,May 28,Sales,0,2,2026
2/20/2026,May 28,S Change,0,2,2026
2/20/2026,May 28,Purchase,0,2,2026
2/20/2026,May 28,P Change,0,2,2026
2/20/2026,May 28,OI,3,2,2026
2/20/2026,May 28,OI Change,0,2,2026
2/20/2026,July 28,Sales,0,2,2026
2/20/2026,July 28,S Change,0,2,2026
2/20/2026,July 28,Purchase,0,2,2026
2/20/2026,July 28,P Change,0,2,2026
2/20/2026,July 28,OI,2,2,2026
2/20/2026,July 28,OI Change,0,2,2026
2/20/2026,December 28,Sales,0,2,2026
2/20/2026,December 28,S Change,0,2,2026
2/20/2026,December 28,Purchase,944,2,2026
2/20/2026,December 28,P Change,0,2,2026
2/20/2026,December 28,OI,0,2,2026
2/20/2026,December 28,OI Change,0,2,2026
2/20/2026,December 29,Sales,0,2,2026
2/20/2026,December 29,S Change,0,2,2026
2/20/2026,December 29,Purchase,445,2,2026
2/20/2026,December 29,P Change,0,2,2026
2/20/2026,December 29,OI,0,2,2026
2/20/2026,December 29,OI Change,0,2,2026
2/20/2026,Totals,Sales,48522,2,2026
2/20/2026,Totals,S Change,-121,2,2026
2/20/2026,Totals,Purchase,88496,2,2026
2/20/2026,Totals,P Change,-8528,2,2026
2/20/2026,Totals,OI,323551,2,2026
2/20/2026,Totals,OI Change,-21095,2,2026
2/27/2026,March 26,Sales,283,2,2026
2/27/2026,March 26,S Change,218,2,2026
2/27/2026,March 26,Purchase,5,2,2026
2/27/2026,March 26,P Change,-664,2,2026
2/27/2026,March 26,OI,98,2,2026
2/27/2026,March 26,OI Change,-644,2,2026
2/27/2026,May 26,Sales,20815,2,2026
2/27/2026,May 26,S Change,1563,2,2026
2/27/2026,May 26,Purchase,18134,2,2026
2/27/2026,May 26,P Change,-2621,2,2026
2/27/2026,May 26,OI,167304,2,2026
2/27/2026,May 26,OI Change,-9896,2,2026
2/27/2026,July 26,Sales,14041,2,2026
2/27/2026,July 26,S Change,886,2,2026
2/27/2026,July 26,Purchase,5309,2,2026
2/27/2026,July 26,P Change,292,2,2026
2/27/2026,July 26,OI,85331,2,2026
2/27/2026,July 26,OI Change,8481,2,2026
2/27/2026,October 26,Sales,0,2,2026
2/27/2026,October 26,S Change,0,2,2026
2/27/2026,October 26,Purchase,0,2,2026
2/27/2026,October 26,P Change,0,2,2026
2/27/2026,October 26,OI,35,2,2026
2/27/2026,October 26,OI Change,-12,2,2026
2/27/2026,December 26,Sales,12253,2,2026
2/27/2026,December 26,S Change,1865,2,2026
2/27/2026,December 26,Purchase,52033,2,2026
2/27/2026,December 26,P Change,768,2,2026
2/27/2026,December 26,OI,64111,2,2026
2/27/2026,December 26,OI Change,5587,2,2026
2/27/2026,March 27,Sales,4448,2,2026
2/27/2026,March 27,S Change,1240,2,2026
2/27/2026,March 27,Purchase,1430,2,2026
2/27/2026,March 27,P Change,611,2,2026
2/27/2026,March 27,OI,6578,2,2026
2/27/2026,March 27,OI Change,902,2,2026
2/27/2026,May 27,Sales,1210,2,2026
2/27/2026,May 27,S Change,122,2,2026
2/27/2026,May 27,Purchase,90,2,2026
2/27/2026,May 27,P Change,90,2,2026
2/27/2026,May 27,OI,1821,2,2026
2/27/2026,May 27,OI Change,99,2,2026
2/27/2026,July 27,Sales,1061,2,2026
2/27/2026,July 27,S Change,0,2,2026
2/27/2026,July 27,Purchase,0,2,2026
2/27/2026,July 27,P Change,0,2,2026
2/27/2026,July 27,OI,699,2,2026
2/27/2026,July 27,OI Change,59,2,2026
2/27/2026,October 27,Sales,0,2,2026
2/27/2026,October 27,S Change,0,2,2026
2/27/2026,October 27,Purchase,0,2,2026
2/27/2026,October 27,P Change,0,2,2026
2/27/2026,October 27,OI,1,2,2026
2/27/2026,October 27,OI Change,0,2,2026
2/27/2026,December 27,Sales,492,2,2026
2/27/2026,December 27,S Change,227,2,2026
2/27/2026,December 27,Purchase,9628,2,2026
2/27/2026,December 27,P Change,1046,2,2026
2/27/2026,December 27,OI,2753,2,2026
2/27/2026,December 27,OI Change,686,2,2026
2/27/2026,March 28,Sales,467,2,2026
2/27/2026,March 28,S Change,427,2,2026
2/27/2026,March 28,Purchase,0,2,2026
2/27/2026,March 28,P Change,0,2,2026
2/27/2026,March 28,OI,116,2,2026
2/27/2026,March 28,OI Change,39,2,2026
2/27/2026,May 28,Sales,198,2,2026
2/27/2026,May 28,S Change,198,2,2026
2/27/2026,May 28,Purchase,0,2,2026
2/27/2026,May 28,P Change,0,2,2026
2/27/2026,May 28,OI,3,2,2026
2/27/2026,May 28,OI Change,0,2,2026
2/27/2026,July 28,Sales,110,2,2026
2/27/2026,July 28,S Change,110,2,2026
2/27/2026,July 28,Purchase,0,2,2026
2/27/2026,July 28,P Change,0,2,2026
2/27/2026,July 28,OI,2,2,2026
2/27/2026,July 28,OI Change,0,2,2026
2/27/2026,December 28,Sales,0,2,2026
2/27/2026,December 28,S Change,0,2,2026
2/27/2026,December 28,Purchase,944,2,2026
2/27/2026,December 28,P Change,0,2,2026
2/27/2026,December 28,OI,0,2,2026
2/27/2026,December 28,OI Change,0,2,2026
2/27/2026,December 29,Sales,0,2,2026
2/27/2026,December 29,S Change,0,2,2026
2/27/2026,December 29,Purchase,445,2,2026
2/27/2026,December 29,P Change,0,2,2026
2/27/2026,December 29,OI,0,2,2026
2/27/2026,December 29,OI Change,0,2,2026
2/27/2026,Totals,Sales,55378,2,2026
2/27/2026,Totals,S Change,6856,2,2026
2/27/2026,Totals,Purchase,88018,2,2026
2/27/2026,Totals,P Change,-478,2,2026
2/27/2026,Totals,OI,328852,2,2026
2/27/2026,Totals,OI Change,5301,2,2026
2/6/2026,March 26,Sales,6105,2,2026
2/6/2026,March 26,S Change,-4011,2,2026
2/6/2026,March 26,Purchase,27972,2,2026
2/6/2026,March 26,P Change,-2736,2,2026
2/6/2026,March 26,OI,135137,2,2026
2/6/2026,March 26,OI Change,-39937,2,2026
2/6/2026,May 26,Sales,12672,2,2026
2/6/2026,May 26,S Change,570,2,2026
2/6/2026,May 26,Purchase,6367,2,2026
2/6/2026,May 26,P Change,734,2,2026
2/6/2026,May 26,OI,118026,2,2026
2/6/2026,May 26,OI Change,32814,2,2026
2/6/2026,July 26,Sales,11731,2,2026
2/6/2026,July 26,S Change,-91,2,2026
2/6/2026,July 26,Purchase,5054,2,2026
2/6/2026,July 26,P Change,937,2,2026
2/6/2026,July 26,OI,66666,2,2026
2/6/2026,July 26,OI Change,6088,2,2026
2/6/2026,October 26,Sales,0,2,2026
2/6/2026,October 26,S Change,0,2,2026
2/6/2026,October 26,Purchase,0,2,2026
2/6/2026,October 26,P Change,0,2,2026
2/6/2026,October 26,OI,17,2,2026
2/6/2026,October 26,OI Change,0,2,2026
2/6/2026,December 26,Sales,9851,2,2026
2/6/2026,December 26,S Change,571,2,2026
2/6/2026,December 26,Purchase,51500,2,2026
2/6/2026,December 26,P Change,656,2,2026
2/6/2026,December 26,OI,49782,2,2026
2/6/2026,December 26,OI Change,3426,2,2026
2/6/2026,March 27,Sales,3029,2,2026
2/6/2026,March 27,S Change,88,2,2026
2/6/2026,March 27,Purchase,1440,2,2026
2/6/2026,March 27,P Change,744,2,2026
2/6/2026,March 27,OI,3491,2,2026
2/6/2026,March 27,OI Change,775,2,2026
2/6/2026,May 27,Sales,1038,2,2026
2/6/2026,May 27,S Change,132,2,2026
2/6/2026,May 27,Purchase,50,2,2026
2/6/2026,May 27,P Change,50,2,2026
2/6/2026,May 27,OI,883,2,2026
2/6/2026,May 27,OI Change,33,2,2026
2/6/2026,July 27,Sales,981,2,2026
2/6/2026,July 27,S Change,0,2,2026
2/6/2026,July 27,Purchase,0,2,2026
2/6/2026,July 27,P Change,0,2,2026
2/6/2026,July 27,OI,578,2,2026
2/6/2026,July 27,OI Change,25,2,2026
2/6/2026,October 27,Sales,0,2,2026
2/6/2026,October 27,S Change,0,2,2026
2/6/2026,October 27,Purchase,0,2,2026
2/6/2026,October 27,P Change,0,2,2026
2/6/2026,October 27,OI,1,2,2026
2/6/2026,October 27,OI Change,0,2,2026
2/6/2026,December 27,Sales,265,2,2026
2/6/2026,December 27,S Change,0,2,2026
2/6/2026,December 27,Purchase,7699,2,2026
2/6/2026,December 27,P Change,881,2,2026
2/6/2026,December 27,OI,1596,2,2026
2/6/2026,December 27,OI Change,235,2,2026
2/6/2026,March 28,Sales,40,2,2026
2/6/2026,March 28,S Change,0,2,2026
2/6/2026,March 28,Purchase,0,2,2026
2/6/2026,March 28,P Change,0,2,2026
2/6/2026,March 28,OI,77,2,2026
2/6/2026,March 28,OI Change,4,2,2026
2/6/2026,May 28,Sales,0,2,2026
2/6/2026,May 28,S Change,0,2,2026
2/6/2026,May 28,Purchase,0,2,2026
2/6/2026,May 28,P Change,0,2,2026
2/6/2026,May 28,OI,3,2,2026
2/6/2026,May 28,OI Change,0,2,2026
2/6/2026,July 28,Sales,0,2,2026
2/6/2026,July 28,S Change,0,2,2026
2/6/2026,July 28,Purchase,0,2,2026
2/6/2026,July 28,P Change,0,2,2026
2/6/2026,July 28,OI,2,2,2026
2/6/2026,July 28,OI Change,0,2,2026
2/6/2026,December 28,Sales,0,2,2026
2/6/2026,December 28,S Change,0,2,2026
2/6/2026,December 28,Purchase,944,2,2026
2/6/2026,December 28,P Change,0,2,2026
2/6/2026,December 28,OI,0,2,2026
2/6/2026,December 28,OI Change,0,2,2026
2/6/2026,December 29,Sales,0,2,2026
2/6/2026,December 29,S Change,0,2,2026
2/6/2026,December 29,Purchase,445,2,2026
2/6/2026,December 29,P Change,0,2,2026
2/6/2026,December 29,OI,0,2,2026
2/6/2026,December 29,OI Change,0,2,2026
2/6/2026,Totals,Sales,45712,2,2026
2/6/2026,Totals,S Change,-2741,2,2026
2/6/2026,Totals,Purchase,101471,2,2026
2/6/2026,Totals,P Change,1266,2,2026
2/6/2026,Totals,OI,376259,2,2026
2/6/2026,Totals,OI Change,3463,2,2026
3/13/2026,March 26,Sales,0,3,2026
3/13/2026,March 26,S Change,-298,3,2026
3/13/2026,March 26,Purchase,0,3,2026
3/13/2026,March 26,P Change,0,3,2026
3/13/2026,March 26,OI,0,3,2026
3/13/2026,March 26,OI Change,-25,3,2026
3/13/2026,May 26,Sales,17198,3,2026
3/13/2026,May 26,S Change,-378,3,2026
3/13/2026,May 26,Purchase,17873,3,2026
3/13/2026,May 26,P Change,448,3,2026
3/13/2026,May 26,OI,154897,3,2026
3/13/2026,May 26,OI Change,-8089,3,2026
3/13/2026,July 26,Sales,15300,3,2026
3/13/2026,July 26,S Change,1091,3,2026
3/13/2026,July 26,Purchase,5465,3,2026
3/13/2026,July 26,P Change,582,3,2026
3/13/2026,July 26,OI,85938,3,2026
3/13/2026,July 26,OI Change,1770,3,2026
3/13/2026,October 26,Sales,0,3,2026
3/13/2026,October 26,S Change,0,3,2026
3/13/2026,October 26,Purchase,0,3,2026
3/13/2026,October 26,P Change,0,3,2026
3/13/2026,October 26,OI,37,3,2026
3/13/2026,October 26,OI Change,-2,3,2026
3/13/2026,December 26,Sales,13195,3,2026
3/13/2026,December 26,S Change,517,3,2026
3/13/2026,December 26,Purchase,46766,3,2026
3/13/2026,December 26,P Change,-2741,3,2026
3/13/2026,December 26,OI,78719,3,2026
3/13/2026,December 26,OI Change,12870,3,2026
3/13/2026,March 27,Sales,6855,3,2026
3/13/2026,March 27,S Change,1186,3,2026
3/13/2026,March 27,Purchase,1058,3,2026
3/13/2026,March 27,P Change,-410,3,2026
3/13/2026,March 27,OI,7900,3,2026
3/13/2026,March 27,OI Change,689,3,2026
3/13/2026,May 27,Sales,2988,3,2026
3/13/2026,May 27,S Change,1113,3,2026
3/13/2026,May 27,Purchase,700,3,2026
3/13/2026,May 27,P Change,610,3,2026
3/13/2026,May 27,OI,2188,3,2026
3/13/2026,May 27,OI Change,163,3,2026
3/13/2026,July 27,Sales,5594,3,2026
3/13/2026,July 27,S Change,2880,3,2026
3/13/2026,July 27,Purchase,0,3,2026
3/13/2026,July 27,P Change,0,3,2026
3/13/2026,July 27,OI,1039,3,2026
3/13/2026,July 27,OI Change,63,3,2026
3/13/2026,October 27,Sales,0,3,2026
3/13/2026,October 27,S Change,0,3,2026
3/13/2026,October 27,Purchase,0,3,2026
3/13/2026,October 27,P Change,0,3,2026
3/13/2026,October 27,OI,1,3,2026
3/13/2026,October 27,OI Change,0,3,2026
3/13/2026,December 27,Sales,778,3,2026
3/13/2026,December 27,S Change,0,3,2026
3/13/2026,December 27,Purchase,10916,3,2026
3/13/2026,December 27,P Change,462,3,2026
3/13/2026,December 27,OI,3461,3,2026
3/13/2026,December 27,OI Change,599,3,2026
3/13/2026,March 28,Sales,622,3,2026
3/13/2026,March 28,S Change,88,3,2026
3/13/2026,March 28,Purchase,50,3,2026
3/13/2026,March 28,P Change,50,3,2026
3/13/2026,March 28,OI,116,3,2026
3/13/2026,March 28,OI Change,0,3,2026
3/13/2026,May 28,Sales,346,3,2026
3/13/2026,May 28,S Change,0,3,2026
3/13/2026,May 28,Purchase,0,3,2026
3/13/2026,May 28,P Change,0,3,2026
3/13/2026,May 28,OI,18,3,2026
3/13/2026,May 28,OI Change,0,3,2026
3/13/2026,July 28,Sales,176,3,2026
3/13/2026,July 28,S Change,0,3,2026
3/13/2026,July 28,Purchase,0,3,2026
3/13/2026,July 28,P Change,0,3,2026
3/13/2026,July 28,OI,2,3,2026
3/13/2026,July 28,OI Change,0,3,2026
3/13/2026,December 28,Sales,0,3,2026
3/13/2026,December 28,S Change,0,3,2026
3/13/2026,December 28,Purchase,944,3,2026
3/13/2026,December 28,P Change,0,3,2026
3/13/2026,December 28,OI,1,3,2026
3/13/2026,December 28,OI Change,1,3,2026
3/13/2026,December 29,Sales,0,3,2026
3/13/2026,December 29,S Change,0,3,2026
3/13/2026,December 29,Purchase,445,3,2026
3/13/2026,December 29,P Change,0,3,2026
3/13/2026,December 29,OI,0,3,2026
3/13/2026,December 29,OI Change,0,3,2026
3/13/2026,Totals,Sales,63052,3,2026
3/13/2026,Totals,S Change,6199,3,2026
3/13/2026,Totals,Purchase,84217,3,2026
3/13/2026,Totals,P Change,-999,3,2026
3/13/2026,Totals,OI,334317,3,2026
3/13/2026,Totals,OI Change,8039,3,2026
3/20/2026,May 26,Sales,15617,3,2026
3/20/2026,May 26,S Change,-1581,3,2026
3/20/2026,May 26,Purchase,16569,3,2026
3/20/2026,May 26,P Change,-1304,3,2026
3/20/2026,May 26,OI,143826,3,2026
3/20/2026,May 26,OI Change,-11071,3,2026
3/20/2026,July 26,Sales,15275,3,2026
3/20/2026,July 26,S Change,-25,3,2026
3/20/2026,July 26,Purchase,3989,3,2026
3/20/2026,July 26,P Change,-1476,3,2026
3/20/2026,July 26,OI,78180,3,2026
3/20/2026,July 26,OI Change,-7758,3,2026
3/20/2026,October 26,Sales,0,3,2026
3/20/2026,October 26,S Change,0,3,2026
3/20/2026,October 26,Purchase,0,3,2026
3/20/2026,October 26,P Change,0,3,2026
3/20/2026,October 26,OI,40,3,2026
3/20/2026,October 26,OI Change,3,3,2026
3/20/2026,December 26,Sales,14202,3,2026
3/20/2026,December 26,S Change,1007,3,2026
3/20/2026,December 26,Purchase,44802,3,2026
3/20/2026,December 26,P Change,-1964,3,2026
3/20/2026,December 26,OI,88083,3,2026
3/20/2026,December 26,OI Change,9364,3,2026
3/20/2026,March 27,Sales,6526,3,2026
3/20/2026,March 27,S Change,-329,3,2026
3/20/2026,March 27,Purchase,1738,3,2026
3/20/2026,March 27,P Change,680,3,2026
3/20/2026,March 27,OI,9353,3,2026
3/20/2026,March 27,OI Change,1453,3,2026
3/20/2026,May 27,Sales,2785,3,2026
3/20/2026,May 27,S Change,-203,3,2026
3/20/2026,May 27,Purchase,481,3,2026
3/20/2026,May 27,P Change,-219,3,2026
3/20/2026,May 27,OI,3438,3,2026
3/20/2026,May 27,OI Change,1250,3,2026
3/20/2026,July 27,Sales,5057,3,2026
3/20/2026,July 27,S Change,-537,3,2026
3/20/2026,July 27,Purchase,12,3,2026
3/20/2026,July 27,P Change,12,3,2026
3/20/2026,July 27,OI,1406,3,2026
3/20/2026,July 27,OI Change,367,3,2026
3/20/2026,October 27,Sales,0,3,2026
3/20/2026,October 27,S Change,0,3,2026
3/20/2026,October 27,Purchase,0,3,2026
3/20/2026,October 27,P Change,0,3,2026
3/20/2026,October 27,OI,1,3,2026
3/20/2026,October 27,OI Change,0,3,2026
3/20/2026,December 27,Sales,787,3,2026
